CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB
2024,6,11042300,10,628,MG,1,817800,1792,1792,3668
2024,6,07133319,10,767,SP,1,817800,2400,2400,3810
2024,12,10059010,10,517,MT,1,817800,102000,102000,56732
2024,10,07081000,10,741,PA,1,517800,7,7,19
2024,2,10063011,10,23,SC,1,927800,66000,66000,63800
2024,5,12019000,21,431,RO,1,227600,13853,13852229,5513758
2024,3,07133329,10,399,ES,1,727600,5,5,6
2024,3,12011000,10,249,SP,4,817600,120,120,226
2024,10,10019900,10,476,SP,1,817800,2,2,13
2024,8,07081000,10,580,PR,1,917800,40,40,52
2024,5,07131090,10,476,PE,1,440151,10,10,85
2024,4,07133399,10,77,BA,1,517800,23,23,232
2024,3,10063011,10,467,AL,1,417902,400,400,412
2024,11,09011110,21,63,ES,1,927800,12,11520,61526
2024,2,10061092,10,580,AP,1,240152,150,150,357
2024,1,07133399,10,580,SP,1,917800,5,5,12
2024,9,07133329,10,538,RJ,1,717800,13,13,49
2024,9,09011110,21,438,ES,1,817800,40,39600,187498
2024,7,10059010,10,249,RJ,1,717600,300,300,571
2024,4,07133399,10,628,RJ,1,710251,6,6,31
2024,10,09011110,21,438,ES,1,717600,53,52800,204373
2024,3,09011110,21,427,SP,1,817800,38,38350,152909
2024,8,07131090,10,77,SP,1,717600,3,3,23
2024,9,10063021,10,434,CE,1,317900,150,150,250
2024,7,12019000,21,190,PR,1,917800,4651,4651317,2038579
2024,3,10063021,10,158,SC,1,927502,50,50,69
2024,4,07133190,10,267,PA,1,217800,9,9,53
2024,1,07134090,10,476,RS,1,1017700,13,13,64
2024,9,10063021,10,275,BA,1,517800,10,10,24
2024,8,09011110,21,603,SP,1,817800,38,38400,147072
2024,3,07082000,10,476,PR,1,917800,95,95,241
2024,3,07134090,10,580,PR,1,917800,12,12,70
2024,9,07134090,10,351,RJ,1,717600,20,20,94
2024,11,07133290,10,163,PR,1,917800,10,10,15
2024,1,12081000,10,741,SP,1,817800,5,5,11
2024,8,07131090,10,434,RS,1,1017700,5,5,21
2024,10,07133190,10,467,SP,1,817800,5,5,10
2024,6,07133590,10,607,MA,1,917800,219531,219531,171538
2024,6,12019000,21,850,PA,1,210200,14576,14575970,6619385
2024,12,07133190,10,87,MT,1,817800,50000,50000,36900
2024,11,12019000,21,160,MS,1,727600,4470,4470103,1884417
2024,9,12019000,21,386,SP,1,917800,249,248788,96929
2024,8,07133399,10,359,PR,1,917800,6,6,13
2024,9,07133190,10,301,PR,1,927700,20,20,47
2024,12,10051000,10,239,MG,1,817800,66660,66660,310400
2024,12,09011110,21,791,MG,1,817800,26,25960,142721
2024,9,10085090,10,538,SP,1,817800,3,3,7
2024,11,10081090,10,467,RJ,1,812051,2,2,4
2024,2,09011110,21,827,BA,1,717600,425,425280,1504805
2024,7,07133399,10,386,SP,1,817800,20,20,62
2024,10,07133190,10,476,AL,1,417902,5,5,160
2024,11,09011110,21,383,RO,1,817800,60,60000,237600
2024,6,10059010,10,586,PR,7,917501,33500,33500,29126
2024,12,10063021,10,434,ES,1,710251,360,360,680
2024,12,10059010,10,474,MT,1,817800,56296865,56296865,11339878
2024,12,07133399,10,386,PR,1,917800,273890,273890,449219
2024,6,09011110,21,87,MG,1,717600,2015,2017265,8839052
2024,8,12019000,21,776,SP,1,817800,17912,17913062,7804217
2024,10,10062010,10,434,SC,1,927502,400,400,653
2024,12,07133399,10,337,RR,7,260152,1600,1600,1856
2024,7,10063019,10,386,SP,1,817800,750,750,172
2024,11,07136090,10,476,AM,1,227600,10,10,36
2024,3,10059010,10,647,TO,1,317903,103103,103103,23745
2024,4,09011110,21,53,MG,1,817800,8339,738575,3207308
2024,3,12019000,21,573,BA,1,317903,100,100000,38460
2024,12,10063021,10,137,SP,1,817800,100,100,129
2024,9,19043000,10,548,PR,1,927800,150,150,267
2024,5,07133399,10,476,SC,1,917800,6,6,33
2024,10,07134090,10,434,BA,1,517800,5,5,22
2024,2,09011110,21,199,MG,1,717600,150,150000,566079
2024,4,09011110,21,676,MG,1,817800,2018,2020130,7504940
2024,8,12019000,21,160,PA,1,217800,43934,43934173,18356240
2024,11,10062010,10,538,RJ,1,717600,142,142,806
2024,10,10063011,10,77,SC,1,927800,200,200,287
2024,12,10059010,10,589,AC,7,230154,1319000,1319000,259461
2024,6,07136090,10,476,PA,0,210200,10,10,21
2024,11,10063021,10,249,RS,1,1017700,3031619,3031619,3131487
2024,5,10063021,10,767,SP,1,817800,200,200,251
2024,1,10063021,10,741,SC,1,917800,403,403,399
2024,12,10062020,10,43,RJ,1,717600,115,115,284
2024,10,12019000,21,245,MT,1,317903,42387,42387014,18429596
2024,12,10062020,10,434,ES,1,727600,500,500,872
2024,12,07133399,10,586,MS,7,147800,5860,5860,6164
2024,6,10061092,10,434,AP,1,240152,100,100,179
2024,8,12019000,21,493,GO,1,917800,2632,2631808,1115672
2024,6,07133399,10,249,MG,1,717600,350,350,514
2024,3,09011110,21,607,MG,1,817800,479,479650,1756452
2024,8,07081000,10,580,SP,1,817800,18,18,145
2024,9,09011110,21,59,ES,1,717600,1007,1004585,4395598
2024,6,10081090,10,434,SP,1,817800,18,18,117
2024,3,09011110,21,386,GO,1,817800,318,318092,1257409
2024,11,10079000,10,756,MG,1,927502,3628478,3628478,725696
2024,11,10063011,10,337,RR,7,260152,660,660,562
2024,1,07133190,10,467,PR,1,917800,5,5,14
2024,10,09011110,21,249,MG,1,717600,9224,9223760,43909953
2024,5,12019000,21,628,MT,1,217800,20954,20953202,9301863
2024,4,07133190,10,517,SP,1,917800,5750,5750,4628
2024,4,10063011,10,245,RS,1,1017700,56000,56000,45248
2024,1,07133399,10,580,PA,0,210200,4,4,25
2024,8,09011110,21,386,RO,1,817800,1200,1199880,4901174
2024,6,07081000,10,434,SP,1,817800,38,36,127
2024,10,09011110,21,386,ES,1,717600,3566,3562186,13873820
2024,4,09011110,21,190,SP,1,817800,849,851795,3271081
2024,6,12019000,21,240,TO,1,317903,30462,30462027,13058180
2024,7,09011110,21,827,MG,1,817800,1564,1564400,6805125
2024,4,10019100,10,756,RS,4,817700,160,160,104
2024,5,09011110,21,375,MG,1,717600,38,38400,157043
2024,12,10063021,10,720,RS,1,1017700,25480,25480,19522
2024,11,10059010,10,827,AP,1,240152,2,2,4
2024,9,12019000,21,160,MT,1,217800,43381,43380615,17652024
2024,8,09011110,21,23,ES,1,717600,6462,6462840,23124061
2024,7,10059010,10,403,PA,1,217800,590124,590124,109157
2024,11,07133399,10,467,RJ,1,717800,8,8,28
2024,9,09011110,21,493,BA,1,717600,1166,1165482,3306502
2024,12,09011110,21,383,RO,1,817800,120,120000,475200
2024,9,09011110,21,251,SP,1,817800,74,74716,345927
2024,9,10059010,10,687,MT,1,217800,12903000,12903000,2535610
2024,12,09011110,21,756,ES,1,717600,151,151200,568955
2024,2,09011110,21,351,ES,1,817800,58,57600,146186
2024,9,09011110,21,53,ES,1,817800,39,39600,181014
2024,6,10063011,10,493,RS,1,1017700,50000,50000,37150
2024,2,10063021,10,741,RS,1,1017700,320,320,548
2024,8,12019000,21,372,SP,1,917800,1829,1828556,725410
2024,12,10063011,10,580,RS,1,1017700,67314,67314,56165
2024,5,10063021,10,434,MA,1,317903,351,351,636
2024,12,10059010,10,357,RO,1,210200,14999403,14999403,3013490
2024,6,09011110,21,275,ES,1,717600,488,488654,1713369
2024,11,09011110,21,628,MG,1,717800,57,57400,327750
2024,9,10085090,10,580,SP,1,817800,5,5,10
2024,6,09011110,21,676,MG,1,817800,2322,2321465,10115090
2024,5,10059010,10,158,MT,1,917800,23907273,23907273,4988655
2024,10,10063021,10,741,MA,1,317903,114,114,522
2024,8,07082000,10,476,SP,1,717800,10,10,78
2024,9,10062020,10,580,RS,1,1017700,25,25,249
2024,9,10063021,10,476,SP,1,817800,2850,2850,4137
2024,7,12019000,21,160,MS,1,817800,65463,65463293,28503270
2024,6,10063021,10,359,MA,1,317903,400,400,831
2024,4,10019900,10,239,RS,1,1017700,24146483,24146483,4739448
2024,8,10059010,10,474,PA,1,240152,3198364,3198364,605674
2024,6,12019000,21,160,MT,1,217800,648410,648408599,284336043
2024,3,09011110,21,149,MG,1,717600,96,96725,386128
2024,1,07133399,10,434,SP,1,817800,165,165,706
2024,2,09011110,21,827,ES,1,717600,568,568800,1885843
2024,10,07133319,10,434,PR,1,927700,3,3,54
2024,11,09011110,21,493,MG,1,817800,968,969525,4519230
2024,11,09011110,21,251,MG,1,817800,684,688694,3340833
2024,10,10059010,10,386,MA,1,317903,17119629,17119629,3323702
2024,8,12019000,21,160,MS,1,927700,237085,237083311,105414663
2024,6,07134090,10,434,SP,1,817800,60,60,353
2024,10,10059010,10,161,GO,1,817800,17998819,17998819,3586945
2024,11,10063021,10,476,AL,1,440151,12,12,108
2024,3,10062010,10,149,RS,1,1017700,1000,1000,710
2024,12,07134090,10,434,MA,1,317903,62,62,239
2024,5,12019000,21,386,AC,1,227600,2410,2409849,989219
2024,9,10061092,10,77,AM,1,227600,180,180,311
2024,6,12019000,21,190,MT,1,917800,5833,5833378,2589289
2024,8,07133319,10,301,ES,1,727600,10,10,28
2024,5,09011110,21,149,GO,1,817800,80,80000,433012
2024,11,09011110,21,275,SP,1,817800,945,945130,4713262
2024,12,10081090,10,301,RJ,1,717800,5,5,54
2024,10,07133321,10,476,PR,1,917800,11,11,30
2024,9,12019000,21,160,RS,1,1017700,1327307,1327310579,553506679
2024,7,10061092,10,476,MA,1,317903,1155,1155,1760
2024,4,09011110,21,474,MG,1,717800,53,52800,176880
2024,6,12019000,21,160,PR,1,927700,276191,276189894,121498902
2024,8,09011110,21,161,MG,1,817800,353,353220,1488251
2024,8,10063021,10,249,RS,1,1017700,682028,682028,718898
2024,11,10059010,10,538,MT,1,227600,10497445,10497445,1826660
2024,5,10059010,10,249,ES,1,817800,200,200,263
2024,10,10059010,10,53,PA,1,217800,16476820,16476820,3192368
2024,3,10059010,10,576,MT,1,917800,130000,130000,92700
2024,6,19043000,10,249,PR,1,817800,2750,2750,3530
2024,2,10085090,10,169,BA,1,517800,26000,26000,39520
2024,10,07133110,10,580,SP,1,817800,10,10,25
2024,1,07134090,10,476,SP,1,1017700,10,10,54
2024,9,07133399,10,249,MG,1,817800,26958,26958,50329
2024,5,12019000,21,573,MT,1,217800,54779,54780951,23042638
2024,7,10063021,10,589,RS,7,230154,73700,73700,69036
2024,6,11042300,10,548,GO,1,917800,330000,330000,173131
2024,7,09011110,21,23,MG,1,717600,4585,4587200,18954722
2024,4,10061092,10,476,AM,1,227600,350,350,805
2024,8,12019000,21,59,BA,1,517800,32327,32326619,14785871
2024,7,10059010,10,53,MT,1,217800,74797952,74797952,14854451
2024,9,12019000,21,190,MS,1,917800,7010,7009597,2831808
2024,9,10063021,10,43,SP,1,817800,23,23,74
2024,3,09011110,21,23,ES,1,717800,482,482400,1548849
2024,9,07133399,10,576,MG,1,817800,336000,336000,415440
2024,7,07133399,10,476,PA,1,217800,17,17,99
2024,3,10063021,10,434,SP,1,817800,3923,3923,7094
2024,2,09011110,21,158,ES,1,717600,436,436080,1040148
2024,10,10059010,10,160,PI,1,317903,453120,453120,140375
2024,10,10063021,10,375,SP,1,817800,3080,3080,3707
2024,9,07133329,10,580,SP,1,817800,33,33,63
2024,2,10059010,10,434,RS,1,1017700,2,2,6
2024,5,09011110,21,827,ES,1,717600,2393,2392800,8871760
2024,5,07133329,10,586,PR,7,917500,1515,1515,2312
2024,8,10059010,10,538,MT,1,217800,51700000,51700000,9543820
2024,3,09011110,21,301,GO,1,817800,114,114693,478036
2024,1,09011110,21,190,SP,1,817800,356,356772,1170681
2024,9,10059010,10,240,MT,1,317903,57438451,57438451,10978579
2024,1,07133319,10,776,SP,1,717600,10,10,45
2024,2,10063011,10,351,MA,1,317903,115,115,331
2024,9,10019900,10,476,ES,1,710251,6,6,39
2024,2,09011110,21,556,ES,1,717800,52,52800,188913
2024,10,09011110,21,607,RO,1,817800,86,85951,340365
2024,9,12019000,21,399,SP,1,817800,34255,34255246,14731584
2024,1,07131090,10,476,SP,1,817800,113,113,592
2024,11,07133190,10,361,MT,1,917800,1150240,1150240,1133390
2024,3,12019000,21,160,MG,1,927502,418,418417,207870
2024,9,12019000,21,399,BA,1,517800,60864,60863444,28341314
2024,10,10059010,10,399,PR,1,927700,35427739,35427739,6560181
2024,2,09011110,21,195,MG,1,717800,203,203200,696494
2024,5,12019000,21,161,DF,1,817800,2295,2295517,929173
2024,1,12019000,21,776,GO,1,817800,32720,32721491,15517390
2024,11,07133399,10,434,PR,1,817800,20,20,18
2024,9,07133399,10,137,SP,1,817800,10,10,29
2024,1,11042300,10,249,ES,1,717600,200,200,157
2024,6,09011110,21,442,MG,1,817800,38,38375,223315
2024,4,12019000,21,81,PA,1,210200,8370,8370021,3588814
2024,4,12019000,21,160,MG,1,727600,124271,124272533,51405837
2024,10,10063011,10,301,RJ,1,710251,350,350,344
2024,6,10059010,10,476,MA,1,317903,4,40,21
2024,9,07133399,10,467,RS,1,1017700,20,20,89
2024,11,07133190,10,267,MT,1,917800,75000,75000,52729
2024,7,07081000,10,434,SC,1,927700,10,10,5
2024,7,07133590,10,476,PA,1,217800,10,10,60
2024,5,12019000,21,676,RO,1,210200,4816,4815400,2142853
2024,11,07133399,10,741,RS,1,1017700,3,3,10
2024,2,07133290,10,580,PR,1,927700,2,2,4
2024,8,12019000,21,858,SC,1,927700,14613,14614275,6557198
2024,7,10059010,10,687,RO,1,210200,15000000,15000000,2854000
2024,9,07133399,10,538,RJ,1,717800,68,68,212
2024,8,07133590,10,361,RO,1,917800,237180,237180,175057
2024,3,10019900,10,267,RS,1,1017700,290146343,290146343,61998972
2024,8,11042300,10,386,MG,1,817800,1948,1948,4113
2024,10,10062020,10,476,MA,1,317903,240,240,468
2024,3,07134090,10,351,SP,1,817800,29,29,182
2024,5,09011110,21,244,ES,1,717800,1785,230400,872425
2024,12,07081000,10,77,ES,1,717600,10,10,52
2024,12,07131090,10,43,RJ,1,710251,3,3,10
2024,8,10051000,10,40,MG,1,817800,51300,51300,67225
2024,12,10061092,10,351,PA,1,217800,154,154,246
2024,10,10063021,10,538,ES,1,727600,432,438,1163
2024,2,07133290,10,434,SP,1,812051,5,5,18
2024,6,12019000,21,190,BA,1,917800,691,690977,307837
2024,4,10063021,10,580,AL,1,417900,100,100,203
2024,11,10063021,10,434,PA,0,210200,120,120,177
2024,2,10059010,10,365,MT,1,317903,16102589,16102589,3304967
2024,10,10063021,10,580,BA,1,517800,150,150,225
2024,4,07131090,10,249,MG,1,817800,512,512,1624
2024,4,09011110,21,573,PR,1,817800,1253,1252800,4936420
2024,3,12019000,21,160,PR,1,927502,478,477613,237278
2024,6,10063021,10,476,RJ,1,717600,450,450,861
2024,12,10061092,10,476,AM,1,227600,90,90,108
2024,4,07133329,10,580,RJ,1,717600,15,15,83
2024,9,10081090,10,467,RJ,1,717600,5,5,55
2024,12,07134090,10,434,RJ,1,710251,15,15,86
2024,6,12019000,21,369,MG,1,817800,13065,13065071,5880885
2024,10,12019000,21,776,MG,1,917800,111,110855,46268
2024,4,07133399,10,249,SP,1,817800,114850,114850,180826
2024,12,07082000,10,198,RS,1,1017700,30,30,119
2024,9,07133190,10,434,SC,1,917800,30,30,146
2024,9,07133990,10,476,SP,1,817800,10,10,18
2024,10,09011110,21,361,ES,1,817800,953,953970,2894296
2024,8,10059010,10,351,SP,1,917800,1,1,7
2024,8,07133190,10,267,MT,1,917800,75000,75000,54648
2024,10,19043000,10,375,PR,1,817800,500,500,967
2024,1,07134090,10,249,SP,1,817800,360,360,798
2024,8,10063021,10,538,ES,1,727600,300,300,778
2024,8,09011110,21,69,SP,4,817600,1,960,4781
2024,1,07133399,10,80,SP,1,817800,25,25,71
2024,7,07134090,10,434,PA,1,217800,10,10,45
2024,11,09011110,21,149,BA,1,717600,20,20640,101929
2024,6,11042300,10,249,GO,1,917800,35245,35245,25196
2024,5,10063021,10,434,AL,1,440151,50,50,69
2024,10,10063021,10,43,SP,1,817800,105,105,243
2024,11,10063011,10,580,PR,1,917800,450,450,428
2024,1,07082000,10,351,PR,1,917800,50,50,141
2024,3,10063021,10,137,ES,1,727600,125,125,265
2024,7,12019000,21,160,PA,1,817800,135,135421,57137
2024,7,07133399,10,628,SP,1,817800,23000,23000,35687
2024,11,07133190,10,434,SC,1,927502,5,5,17
2024,9,07133590,10,77,ES,1,727600,2,2,4
2024,3,07133319,10,580,RS,1,1017700,33,33,132
2024,2,07133319,10,434,RS,1,1017700,12,12,59
2024,10,07133399,10,476,PR,1,927502,10,10,42
2024,2,12019000,21,850,RR,7,260151,24,24000,7630
2024,11,10062010,10,434,RJ,1,717800,10,10,78
2024,12,12011000,10,63,TO,4,817700,68,68,68
2024,8,10063021,10,476,MA,1,317903,1085,1085,1658
2024,7,09011110,21,438,MG,1,817800,380,379200,1665294
2024,2,07133110,10,476,SP,1,917800,30,30,61
2024,10,10062010,10,580,SC,1,927700,400,400,594
2024,11,07133329,10,160,RS,1,1017700,3,3,7
2024,5,07133990,10,476,SP,1,817800,25,25,77
2024,2,09011110,21,246,ES,1,717600,154,153600,535571
2024,9,10063019,10,301,PR,1,927700,300,300,239
2024,6,07081000,10,580,MA,1,317903,10,10,31
2024,5,09011110,21,271,SP,1,817800,259,259200,1137683
2024,7,07133590,10,77,PA,0,210200,5,5,38
2024,3,07133190,10,476,ES,1,727600,17,17,77
2024,1,12081000,10,359,MA,1,317903,17,17,39
2024,1,09011110,21,23,ES,1,717600,653,652200,1775498
2024,11,10063021,10,97,RS,7,230155,102000,102000,80919
2024,4,09011110,21,291,MG,1,717600,19,19175,70405
2024,3,07131090,10,580,RS,1,1017800,26,26,85
2024,5,12019000,21,399,MS,1,817800,4481,4480857,1940698
2024,3,07133590,10,467,PA,0,210200,19,19,165
2024,5,10063021,10,434,RS,1,1017700,30,30,360
2024,3,09011110,21,53,ES,1,817800,40,39982,156931
2024,10,07133319,10,580,SC,1,917800,40,40,56
2024,4,12019000,21,249,SP,1,817800,0,360,527
2024,11,10062010,10,77,SC,1,1017700,150,150,161
2024,11,09011110,21,845,ES,7,1017701,100,99600,470570
2024,8,09011110,21,431,ES,1,717800,374,374250,1376106
2024,11,10061092,10,163,PA,1,217800,200,200,372
2024,12,07133110,10,476,AL,1,440151,5,5,144
2024,8,11042300,10,249,MG,1,817800,9200,9200,19650
2024,6,09011110,21,676,ES,1,717800,77,76500,278715
2024,6,07133399,10,580,SP,1,817800,54,53,155
2024,6,12081000,10,845,SC,7,1017701,1400,1400,1610
2024,11,10063021,10,467,SP,1,817800,842,842,1621
2024,10,07132010,10,77,ES,1,727600,10,10,32
2024,1,09011110,21,386,ES,1,717800,79,79200,272100
2024,5,09011110,21,858,SP,1,927700,80,80000,305120
2024,11,10061010,10,845,GO,4,817700,60,60,180
2024,2,10063021,10,580,ES,1,917800,360,360,521
2024,8,10059010,10,538,RO,1,227600,19946760,19946760,3297997
2024,4,10062010,10,628,RJ,1,812051,80,80,321
2024,8,12019000,21,776,SP,1,917800,1084,1083607,508226
2024,10,07082000,10,434,PR,1,917800,98,98,210
2024,7,09011110,21,245,GO,1,817800,40,40800,176868
2024,7,07131090,10,607,SP,1,717600,1,1,3
2024,11,10051000,10,586,MT,7,917500,452483,452483,1548926
2024,4,10063021,10,827,SP,1,817800,40,40,53
2024,11,09011110,21,589,SP,4,817700,0,160,5850
2024,9,07134090,10,77,RS,1,1017700,5,5,22
2024,7,09011110,21,232,ES,1,717600,43416,259200,902016
2024,4,07134090,10,232,RJ,1,717600,4,4,19
2024,11,09011110,21,386,MG,1,717600,636,634930,2847074
2024,7,07133329,10,434,SP,1,817800,31,31,81
2024,7,12019000,21,493,PA,1,217800,38202,38203621,16820586
2024,1,10063021,10,434,PR,1,917800,2135,2135,1806
2024,2,10079000,10,756,PR,1,927502,57,57,11
2024,10,10062020,10,244,SP,1,817800,48,48,44
2024,9,09011110,21,744,ES,1,717800,1198,1214400,5469060
2024,9,07133319,10,249,SP,1,717600,2000,2000,2892
2024,5,12019000,21,573,MT,1,227600,13987,13987124,5919524
2024,3,09011110,21,767,ES,1,817800,3,3120,28430
2024,6,10059010,10,53,PR,1,917800,16140505,16140505,3296197
2024,5,07133399,10,301,RJ,1,717800,3,3,5
2024,5,09011110,21,23,GO,1,817800,724,724575,2962056
2024,4,10051000,10,833,SP,4,817600,94,94,350
2024,6,09011110,21,64,ES,1,717600,193,192000,589257
2024,6,11042300,10,573,GO,1,817800,800,800,964
2024,11,12019000,21,23,SP,1,817800,0,20,173
2024,7,10062020,10,476,RJ,1,717800,67,67,198
2024,6,09011110,21,827,BA,1,717600,185,184800,693000
2024,6,10063011,10,580,RS,1,1017700,380691,380691,297973
2024,1,12019000,21,467,SP,1,817800,0,3,50
2024,3,07134090,10,476,ES,1,817800,5,5,16
2024,3,10059010,10,160,PR,1,927700,14222597,14222597,3308656
2024,11,10063021,10,628,ES,1,727600,100,100,270
2024,7,07134090,10,351,SC,1,927700,40,40,92
2024,11,10063021,10,607,SP,1,817800,2175,2175,2151
2024,2,09011110,21,399,ES,1,817800,76,76750,258764
2024,8,10063021,10,476,ES,1,727600,1072,1104,2415
2024,3,10059010,10,160,SC,1,927700,25348,25348,5073
2024,10,09011110,21,244,ES,1,717600,52,52800,252120
2024,3,07133990,10,267,PA,0,210200,5,5,18
2024,2,07133399,10,538,AM,1,227600,13,13,36
2024,10,11042300,10,607,RJ,1,717800,1250,1250,1220
2024,8,10063011,10,77,AL,1,517800,30,30,33
2024,10,09011110,21,275,BA,1,717600,428,427629,1739028
2024,1,12019000,21,372,RS,1,1017700,18246,18245808,9798224
2024,10,10063011,10,628,RS,1,1017700,200,200,257
2024,1,10063021,10,77,SP,1,817800,500,500,734
2024,4,12019000,21,244,SC,1,927700,2277,2276805,1012541
2024,6,12019000,21,240,GO,1,317903,1,680,321
2024,6,09011110,21,607,ES,1,717600,117,117600,407948
2024,8,19043000,10,158,MG,4,817600,18,18,35
2024,9,10059010,10,628,RS,1,1017700,30,30,21
2024,1,12019000,21,190,SP,1,817800,0,5,12
2024,5,11042300,10,580,SP,1,817800,10,10,7
2024,4,09011110,21,670,SP,1,817800,40,39960,157961
2024,11,07136090,10,741,AP,1,240152,35,35,83
2024,10,07133329,10,434,AL,1,517800,5,5,13
2024,3,12019000,21,386,MT,1,227600,14742,14742065,5974711
2024,5,10059010,10,244,SC,1,927700,1001709,1001709,204438
2024,12,10063021,10,351,PA,1,217800,35,35,230
2024,8,12019000,21,676,GO,1,727600,14410,14410825,6498851
2024,7,10063021,10,301,PR,1,917800,125,125,126
2024,2,10063011,10,63,SP,1,817800,4200,4200,5010
2024,8,09011110,21,23,PR,1,817800,383,382800,1474838
2024,10,10062020,10,580,SP,1,817800,140,140,146
2024,10,09011110,21,858,PR,1,817800,36,36032,182388
2024,5,07133399,10,586,PR,7,917500,1320,1320,2654
2024,3,12019000,21,493,RO,1,210200,48046,48048180,22170651
2024,4,09011110,21,820,MG,1,717600,500,499500,1698300
2024,6,07133399,10,301,SP,1,817800,5,5,16
2024,9,10059010,10,160,PI,1,317903,12378540,12378540,2282599
2024,1,10063011,10,434,PR,1,917800,150,150,137
2024,2,10063021,10,476,SP,1,917800,100,100,317
2024,6,10062010,10,434,RJ,1,710251,20,20,183
2024,5,11042300,10,607,PR,1,927700,3600,3600,3490
2024,12,10063021,10,163,BA,1,517800,350,350,436
2024,1,07133590,10,476,PA,0,210200,15,15,109
2024,9,07133590,10,351,SC,1,927700,10,10,60
2024,5,10063021,10,77,MA,1,217800,100,100,252
2024,6,11042300,10,386,MG,1,817800,3344,3344,7022
2024,12,09011110,21,245,BA,1,717600,1009,1009432,4284274
2024,8,09011110,21,161,ES,1,717600,38,38400,181223
2024,6,07133329,10,77,BA,1,517800,3,3,7
2024,12,09011110,21,538,SP,1,817800,170,169980,911534
2024,5,09011110,21,628,SP,4,817600,6,6480,29147
2024,10,07133399,10,756,GO,1,917800,1087476,1087476,1374166
2024,10,10063021,10,232,AL,1,440151,50,50,88
2024,3,09011110,21,149,MG,4,817600,1,840,38469
2024,12,09011110,21,247,MG,1,817800,26,26100,149982
2024,6,07136090,10,434,PA,0,210200,10,10,18
2024,4,07134090,10,741,SP,1,817800,57,57,362
2024,8,07133399,10,580,MA,1,317903,3,3,33
2024,6,12019000,21,628,MA,1,317903,41520,41521323,17838575
2024,3,10062010,10,434,SC,1,927700,780,780,992
2024,11,09011110,21,245,MG,1,717800,58,57600,289528
2024,4,12019000,21,245,RO,1,210200,26481,26481271,11932990
2024,10,07082000,10,434,RS,1,1017700,36,36,157
2024,9,09011110,21,158,ES,1,717600,0,465,1461
2024,6,10063021,10,43,RJ,1,717600,40,40,96
2024,10,10059010,10,372,SP,1,927700,12333480,12333480,2547929
2024,12,07133399,10,77,SP,1,812051,10,10,25
2024,5,10059010,10,580,PR,1,917800,12,12,12
2024,10,10059010,10,827,MS,1,927700,2909193,2909193,601332
2024,1,07131090,10,538,AL,1,517800,0,0,8
2024,5,07134090,10,476,SP,1,812051,5,5,37
2024,10,07133110,10,538,CE,1,317900,2,2,10
2024,5,10063019,10,580,PR,1,917800,85,85,144
2024,6,11042300,10,190,GO,1,917800,162000,162000,89579
2024,10,12019000,21,676,RS,1,1017700,28410,28410000,11992997
2024,5,10062010,10,476,RJ,1,717600,130,130,1350
2024,7,10063021,10,575,AL,1,417902,101,101,183
2024,11,10063021,10,476,PE,1,417902,100,100,155
2024,8,10059010,10,586,PR,7,917500,10870,10870,9638
2024,10,10059010,10,81,MS,1,817800,4336634,4336634,835965
2024,1,07133329,10,434,PR,1,917800,5,5,23
2024,11,11042300,10,589,AC,7,230154,48000,48000,10000
2024,11,10062010,10,476,RJ,1,717600,60,60,400
2024,6,07133990,10,538,SP,1,817800,10,10,15
2024,6,09011110,21,603,SP,1,817800,114,115200,456384
2024,5,09011110,21,245,PR,1,817800,24,23930,107624
2024,8,10063021,10,160,SC,1,917800,100,100,150
2024,4,10063021,10,442,RS,1,1017700,210,210,171
2024,1,10063021,10,476,SC,1,917800,50,50,385
2024,9,07134090,10,77,RJ,1,717600,3,3,11
2024,8,07134090,10,90,SP,1,817800,40,40,221
2024,12,09011110,21,676,GO,1,817800,22,21600,117050
2024,5,07133319,10,434,RS,1,1017800,10,10,30
2024,9,07134090,10,741,RJ,1,717800,50,50,263
2024,3,10063021,10,183,SP,1,817800,25,25,46
2024,8,09011110,21,764,SP,1,817800,108,108000,508440
2024,10,12019000,21,43,SP,1,817800,0,1,15
2024,9,12019000,21,160,RS,1,917800,4731,4731537,1957752
2024,9,07133329,10,77,ES,1,710251,5,5,18
2024,9,07134090,10,741,SC,1,917800,17,17,115
2024,1,07131090,10,467,SP,1,917800,3,3,21
2024,4,07133319,10,580,SC,1,917800,4,4,19
2024,2,10063011,10,580,AL,1,417902,150,150,301
2024,12,07134090,10,580,PE,1,417900,8,8,31
2024,12,07133399,10,351,BA,1,517800,32,32,104
2024,12,07133399,10,59,MT,1,917800,72000,72000,96000
2024,3,09011110,21,831,MG,1,817800,57,57525,212857
2024,10,10061092,10,607,PA,1,217800,300,300,543
2024,10,09011110,21,493,GO,1,817800,80,80000,381488
2024,4,09011110,21,246,ES,1,717800,26,26400,95040
2024,9,12019000,21,372,RS,1,1017700,64651,64650000,27273333
2024,8,09011110,21,858,MG,1,817800,1276,1274400,5031495
2024,10,12019000,21,369,SC,1,917800,69,69184,30813
2024,8,10059010,10,623,MT,1,917800,52000,52000,30242
2024,2,10063021,10,77,SP,1,812051,40,40,60
2024,5,07081000,10,628,RJ,1,717800,3,3,30
